id,Target,Latitude,Longitude,Country
"Nanomedical National Core Research Center, Yonsei University, Seoul, South Korea","Department of Physics, Kookmin University, Seoul, South Korea",37.5666791,126.9782914,South Korea
"Electrical Engineering Research Laboratory and Center for Compound Semiconductor Microelectronics, University of Illinois, Urbana-Champaign, Urbana, IL, USA",,40.0796606,-89.4337288,United States
"Department of Chemical and Environmental Engineering, University of Arizona Tucson, Tucson, AZ, USA",,34.395342,-111.763275,United States
"Nanoelectronics Research Institutes, AIST, Ibaraki, Japan",,36.2869536,140.4703384,Japan
"Department of Semiconductor Process Equipment, Semiconductor Convergence Campus, Korea Polytechnics, Anseong-si, Republic of Korea","Department of Semiconductor Materials and Applications, Seongnam Campus, Korea Polytechnics, Seongnam-si, Republic of Korea",37.007773,127.279971,South Korea
"Department of Semiconductor Process Equipment, Semiconductor Convergence Campus, Korea Polytechnics, Anseong-si, Republic of Korea","Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA",37.007773,127.279971,South Korea
"Department of Semiconductor Process Equipment, Semiconductor Convergence Campus, Korea Polytechnics, Anseong-si, Republic of Korea","Korea Advanced Nano Fab Center (KANC), Suwon-si, Republic ofKorea",37.007773,127.279971,South Korea
"Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA","Department of Semiconductor Materials and Applications, Seongnam Campus, Korea Polytechnics, Seongnam-si, Republic of Korea",31.2638905,-98.5456116,United States
"Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA","Korea Advanced Nano Fab Center (KANC), Suwon-si, Republic ofKorea",31.2638905,-98.5456116,United States
"Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA","Department of Semiconductor Process Equipment, Semiconductor Convergence Campus, Korea Polytechnics, Anseong-si, Republic of Korea",31.2638905,-98.5456116,United States
"Department of Semiconductor Materials and Applications, Seongnam Campus, Korea Polytechnics, Seongnam-si, Republic of Korea","Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA",37.4201556,127.1262092,South Korea
"Department of Semiconductor Materials and Applications, Seongnam Campus, Korea Polytechnics, Seongnam-si, Republic of Korea","Korea Advanced Nano Fab Center (KANC), Suwon-si, Republic ofKorea",37.4201556,127.1262092,South Korea
"Department of Semiconductor Materials and Applications, Seongnam Campus, Korea Polytechnics, Seongnam-si, Republic of Korea","Department of Semiconductor Process Equipment, Semiconductor Convergence Campus, Korea Polytechnics, Anseong-si, Republic of Korea",37.4201556,127.1262092,South Korea
"Korea Advanced Nano Fab Center (KANC), Suwon-si, Republic ofKorea","Department of Semiconductor Materials and Applications, Seongnam Campus, Korea Polytechnics, Seongnam-si, Republic of Korea",36.638392,127.6961188,South Korea
"Korea Advanced Nano Fab Center (KANC), Suwon-si, Republic ofKorea","Department of Electrical and Computer Engineering, The University of Texas at Austin, Austin, TX, USA",36.638392,127.6961188,South Korea
"Korea Advanced Nano Fab Center (KANC), Suwon-si, Republic ofKorea","Department of Semiconductor Process Equipment, Semiconductor Convergence Campus, Korea Polytechnics, Anseong-si, Republic of Korea",36.638392,127.6961188,South Korea
"Advanced Technology Institute, SEPS, University of Surrey, Guildford, Surrey, UK",,51.2715316,-0.341452351,United Kingdom
"NTT Photonics Laboratories, NTT Corporation, Atsugi, Japan","Research Institute of Electrical Communication, Tohoku University, Sendai, Japan",35.464797,139.323536,Japan
"Research Institute of Electrical Communication, Tohoku University, Sendai, Japan","NTT Photonics Laboratories, NTT Corporation, Atsugi, Japan",38.2677554,140.8691498,Japan
"Electrical and Computer Engineering Department, University of Connecticut, Storrs, CT, USA",,41.6500201,-72.7342163,United States
"University of California, Santa Barbara, CA, USA","Ultra Communications, Inc., Vista, CA, USA",36.7014631,-118.755997,United States
"Ultra Communications, Inc., Vista, CA, USA","University of California, Santa Barbara, CA, USA",36.7014631,-118.755997,United States
"Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan","Canon Research Center, Canon, Inc., Tokyo, Japan",35.4443947,139.6367727,Japan
"Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan","Materials and Structures Laboratory, Tokyo Institute of Technology, Yokohama, Japan",35.4443947,139.6367727,Japan
"Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan","ERATO-SORST, Japan Science and Technology Agency in Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan",35.4443947,139.6367727,Japan
"Canon Research Center, Canon, Inc., Tokyo, Japan","Materials and Structures Laboratory, Tokyo Institute of Technology, Yokohama, Japan",35.6840574,139.7744912,Japan
"Canon Research Center, Canon, Inc., Tokyo, Japan","ERATO-SORST, Japan Science and Technology Agency in Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan",35.6840574,139.7744912,Japan
"Canon Research Center, Canon, Inc., Tokyo, Japan","Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan",35.6840574,139.7744912,Japan
"ERATO-SORST, Japan Science and Technology Agency in Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan","Canon Research Center, Canon, Inc., Tokyo, Japan",35.4443947,139.6367727,Japan
"ERATO-SORST, Japan Science and Technology Agency in Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan","Materials and Structures Laboratory, Tokyo Institute of Technology, Yokohama, Japan",35.4443947,139.6367727,Japan
"ERATO-SORST, Japan Science and Technology Agency in Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan","Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan",35.4443947,139.6367727,Japan
"Materials and Structures Laboratory, Tokyo Institute of Technology, Yokohama, Japan","Canon Research Center, Canon, Inc., Tokyo, Japan",35.4443947,139.6367727,Japan
"Materials and Structures Laboratory, Tokyo Institute of Technology, Yokohama, Japan","ERATO-SORST, Japan Science and Technology Agency in Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan",35.4443947,139.6367727,Japan
"Materials and Structures Laboratory, Tokyo Institute of Technology, Yokohama, Japan","Frontier Collaborative Research Center, Tokyo Institute of Technology, Yokohama, Japan",35.4443947,139.6367727,Japan
"Department of Applied Mathematics, University College Cork, Cork, Ireland","Weierstrass Institute of Applied Analysis and Stochastics, Berlin, Germany",51.897077,-8.4654674,Ireland
"University of Glasgow, Glasgow, UK",,55.861155,-4.2501687,United Kingdom
"School of Science and Engineering, University of Dundee, Dundee, U.K.","Department of Physics, University of Southampton, Southampton, U.K.",56.4605938,-2.97019,United Kingdom
"Department of Physics, University of Southampton, Southampton, U.K.","School of Science and Engineering, University of Dundee, Dundee, U.K.",50.9025349,-1.404189,United Kingdom
"Advanced Technology Institute, University of Surrey, Surrey, U.K.","Wolfgang Elsäßer (M'94-SM'97) was born in Pforzheim, Germany, in 1954. He received the diploma degree in physics from the Technical University of Karlsruhe, Karlsruhe, Germany, in 1980, the Ph.D. degree in physics from the University Stuttgart, Stuttgart, Germany, in 1984, and the Habilitation degree in experimental physics from the Philipps-University Marburg, Marburg, Germany, in 1991.",51.2715316,-0.341452351,United Kingdom
"Advanced Technology Institute, University of Surrey, Surrey, U.K.","Institute of Applied Physics, Darmstadt University of Technology, Darmstadt, Germany",51.2715316,-0.341452351,United Kingdom
"Wolfgang Elsäßer (M'94-SM'97) was born in Pforzheim, Germany, in 1954. He received the diploma degree in physics from the Technical University of Karlsruhe, Karlsruhe, Germany, in 1980, the Ph.D. degree in physics from the University Stuttgart, Stuttgart, Germany, in 1984, and the Habilitation degree in experimental physics from the Philipps-University Marburg, Marburg, Germany, in 1991.","Advanced Technology Institute, University of Surrey, Surrey, U.K.",48.76059565,11.50781453,in 1991.
"Wolfgang Elsäßer (M'94-SM'97) was born in Pforzheim, Germany, in 1954. He received the diploma degree in physics from the Technical University of Karlsruhe, Karlsruhe, Germany, in 1980, the Ph.D. degree in physics from the University Stuttgart, Stuttgart, Germany, in 1984, and the Habilitation degree in experimental physics from the Philipps-University Marburg, Marburg, Germany, in 1991.","Institute of Applied Physics, Darmstadt University of Technology, Darmstadt, Germany",48.76059565,11.50781453,in 1991.
"Institute of Applied Physics, Darmstadt University of Technology, Darmstadt, Germany","Advanced Technology Institute, University of Surrey, Surrey, U.K.",49.8851869,8.6736295,Germany
"Institute of Applied Physics, Darmstadt University of Technology, Darmstadt, Germany","Wolfgang Elsäßer (M'94-SM'97) was born in Pforzheim, Germany, in 1954. He received the diploma degree in physics from the Technical University of Karlsruhe, Karlsruhe, Germany, in 1980, the Ph.D. degree in physics from the University Stuttgart, Stuttgart, Germany, in 1984, and the Habilitation degree in experimental physics from the Philipps-University Marburg, Marburg, Germany, in 1991.",49.8851869,8.6736295,Germany
"Department of Information and Computer Sciences, Saitama University, Saitama, Japan",,35.9754168,139.4160114,Japan
"Institute of Optoelectronics, Ulm University, Ulm, Germany","Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden",48.3974003,9.9934336,Germany
"Facultad de Ciencias Físico Matemáticas y Naturales, CONICET, Argentina",,-38.6565606,-62.2296524,Argentina
"Intel Corporation, Austin, TX, USA","Intel Corporation, Santa Clara, CA, USA",31.2638905,-98.5456116,United States
"Centre for Advanced Optoelectronic Functional Materials Research, Northeast Normal University, Changchun, China",,43.8844201,125.3180998,China
"Electrical Engineering Department, University of California, Los Angeles, Los Angeles, CA, USA",,36.7014631,-118.755997,United States
"Signal Theory and Communications Department, Universitat Poliltècnica de Catalunya, Barcelona, Spain","TOYBA Laboratory, Aragon Institute for Engineering Research, Cuarte, Spain",41.3828939,2.1774322,Spain
"TOYBA Laboratory, Aragon Institute for Engineering Research, Cuarte, Spain","Signal Theory and Communications Department, Universitat Poliltècnica de Catalunya, Barcelona, Spain",42.10845465,-0.486289611,Spain
"School of Electrical Engineering, Seoul National University, Seoul, South Korea",,37.5666791,126.9782914,South Korea
"Department of Electrical and Electronic Engineering, University of Glasgow, Glasgow, UK","Department of Electrical and Electronic Engineering, University of Bristol, Bristol, UK",55.861155,-4.2501687,United Kingdom
"Wuhan National Laboratory for Optoelectronics, School of Optoelectronic Science and Engineering, Huazhong University of Science and Technology, Wuhan, China",,30.5951051,114.2999353,China
"Department of Electrical and Computer Engineering, Universite Laval, QUE, Canada","Photonics Systems Group, Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada",52.4760892,-71.8258668,Canada
"Department of Electrical and Computer Engineering, Universite Laval, QUE, Canada","Marusyk, Miller and Swain Limited Liability Partnership, Ottawa, ONT, Canada",52.4760892,-71.8258668,Canada
"Photonics Systems Group, Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada","Marusyk, Miller and Swain Limited Liability Partnership, Ottawa, ONT, Canada",52.4760892,-71.8258668,Canada
"Photonics Systems Group, Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada","Department of Electrical and Computer Engineering, Universite Laval, QUE, Canada",52.4760892,-71.8258668,Canada
"Marusyk, Miller and Swain Limited Liability Partnership, Ottawa, ONT, Canada","Photonics Systems Group, Department of Electrical and Computer Engineering, McGill University, Montreal, QUE, Canada",50.000678,-86.000977,Canada
"Marusyk, Miller and Swain Limited Liability Partnership, Ottawa, ONT, Canada","Department of Electrical and Computer Engineering, Universite Laval, QUE, Canada",50.000678,-86.000977,Canada
"Fachgebiet Photonik, Hochschule für Telekommunikation, Leipzig, Germany","Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institute, Berlin, Germany",51.3406321,12.3747329,Germany
"Fachgebiet Photonik, Hochschule für Telekommunikation, Leipzig, Germany","Fachgebiet Hochfrequenztechnik, Technische Universität Berlin, Berlin, Germany",51.3406321,12.3747329,Germany
"Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institute, Berlin, Germany","Fachgebiet Photonik, Hochschule für Telekommunikation, Leipzig, Germany",52.5170365,13.3888599,Germany
"Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institute, Berlin, Germany","Fachgebiet Hochfrequenztechnik, Technische Universität Berlin, Berlin, Germany",52.5170365,13.3888599,Germany
"Fachgebiet Hochfrequenztechnik, Technische Universität Berlin, Berlin, Germany","Fachgebiet Photonik, Hochschule für Telekommunikation, Leipzig, Germany",52.5170365,13.3888599,Germany
"Fachgebiet Hochfrequenztechnik, Technische Universität Berlin, Berlin, Germany","Fraunhofer-Institut für Nachrichtentechnik, Heinrich-Hertz-Institute, Berlin, Germany",52.5170365,13.3888599,Germany
"Center for Photonic Communication and Computing, Electrical and Computer Engineering Department, Northwestern University, Evanston, IL, USA",,40.0796606,-89.4337288,United States
"Department of Photonics and Institute of Electro-Optical Engineering, National Chiao Tung University, Hsinchu, Taiwan",,24.8066333,120.9686833,Taiwan
"Department of Information and Communications, Gwangju Institute of Science and Technology, Gwangju, South Korea","Laboratory Photonics Kharkov, National University of Radioelectronics, Kharkov, Ukraine",35.1594647,126.8515034,South Korea
"Department of Information and Communications, Gwangju Institute of Science and Technology, Gwangju, South Korea","Centre of Excellence for MicroPhotonic System, Edith Cowan University, Joondalup, WA, Australia",35.1594647,126.8515034,South Korea
"Department of Information and Communications, Gwangju Institute of Science and Technology, Gwangju, South Korea","Departamento de Electronica, FIMEE, Guanajuato University, Salamanca, Mexico",35.1594647,126.8515034,South Korea
"Centre of Excellence for MicroPhotonic System, Edith Cowan University, Joondalup, WA, Australia","Department of Information and Communications, Gwangju Institute of Science and Technology, Gwangju, South Korea",-25.2303005,121.0187246,Australia
"Graduate Institute of Photonics and Optoelectronics, and the Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan","Department of Photonics, National Sun Yat-Sen University, Kaohsiung, Taiwan",25.0375198,121.5636796,Taiwan
"Department of Photonics, National Sun Yat-Sen University, Kaohsiung, Taiwan","Graduate Institute of Photonics and Optoelectronics, and the Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan",22.6203348,120.3120375,Taiwan
"National Engineering Laboratory for Next Generation Internet Access Systems, School of Optical and Electronic Information, and Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China","Inphenix, Inc., Livermore, CA, USA",30.5951051,114.2999353,China
"Inphenix, Inc., Livermore, CA, USA","National Engineering Laboratory for Next Generation Internet Access Systems, School of Optical and Electronic Information, and Wuhan National Laboratory for Optoelectronics, Huazhong University of Science and Technology, Wuhan, China",36.7014631,-118.755997,United States
"CNIT, Pisa, Italy","Scuola Superiore Sant'' Anna, Pisa, Italy",43.7159395,10.4018624,Italy
"CNIT, Pisa, Italy","Department of Electronic Engineering, Tsinghua University, Beijing, China",43.7159395,10.4018624,Italy
"Scuola Superiore Sant'' Anna, Pisa, Italy","CNIT, Pisa, Italy",43.7159395,10.4018624,Italy
"Scuola Superiore Sant'' Anna, Pisa, Italy","Department of Electronic Engineering, Tsinghua University, Beijing, China",43.7159395,10.4018624,Italy
"Scuola Superiore Sant'' Anna, Pisa, Italy","Department of Electrical Electronics and Information Engineering, Osaka University, Osaka, Japan",43.7159395,10.4018624,Italy
"Department of Physics and Astronomy, University of Waterloo, Waterloo, ONT, Canada","Department of Photonics Engineering, DTU Fotonik, Technical University of Denmark, Lyngby, Denmark",50.000678,-86.000977,Canada
"Department of Photonics Engineering, DTU Fotonik, Technical University of Denmark, Lyngby, Denmark","Department of Physics and Astronomy, University of Waterloo, Waterloo, ONT, Canada",55.7718649,12.5051413,Denmark
"CSIC-UIP, Instituto de Física Interdisciplinary Sistemas Complejos, Palma de Mallorca, Spain",,39.58130105,2.709183392,Spain
"School of Engineering and Mathematical Sciences, City University, London, UK","Brunei University, Uxbridge, UK",51.4893335,-0.144055085,United Kingdom
"Brunei University, Uxbridge, UK","School of Engineering and Mathematical Sciences, City University, London, UK",51.5449509,-0.4816672,United Kingdom
"Institut du Non Linéaire de Nice U.M.R.C.N.R.S. 6618, Université de Nice, La Valbonne, France",,45.8497052,5.1237273,France
"State Key Discipline Laboratory of Wide Band-Gap Semiconductor Technology, School of Microelectronics, Xidian University, Xi’an, China","Instrumental Analysis Center, Xi’an University of Architecture and Technology, Xi’an, China",34.2607713,108.9423443,China
"Instrumental Analysis Center, Xi’an University of Architecture and Technology, Xi’an, China","State Key Discipline Laboratory of Wide Band-Gap Semiconductor Technology, School of Microelectronics, Xidian University, Xi’an, China",34.2607713,108.9423443,China
"Department of Materials Science and Engineering, National Tsing Hua University, Hsinchu, Taiwan","Vanguard International Semiconductor Corporation, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Vanguard International Semiconductor Corporation, Hsinchu, Taiwan","Department of Materials Science and Engineering, National Tsing Hua University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Chinese Academy of Sciences, Key Laboratory of Semiconductor Material Sciences and the Beijing Key Laboratory of Low Dimensional Semiconductor Materials and Devices Institute of Semiconductors, Beijing, China",,39.9057136,116.3912972,China
"Laboratory of Materials and Semiconductor Physics, Department of Microelectronics & Information Technology, Royal Institute of Technology, Kista, Sweden","Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden",59.403311,17.9442849,Sweden
"Laboratory of Materials and Semiconductor Physics, Department of Microelectronics & Information Technology, Royal Institute of Technology, Kista, Sweden","Department of Optoelectronics, University of Ulm (EBS), Ulm, Germany",59.403311,17.9442849,Sweden
"Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden","Department of Optoelectronics, University of Ulm (EBS), Ulm, Germany",57.7072326,11.9670171,Sweden
"Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden","Laboratory of Materials and Semiconductor Physics, Department of Microelectronics & Information Technology, Royal Institute of Technology, Kista, Sweden",57.7072326,11.9670171,Sweden
"Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden","Institute of Optoelectronics, Ulm University, Ulm, Germany",57.7072326,11.9670171,Sweden
"Department of Optoelectronics, University of Ulm (EBS), Ulm, Germany","Photonics Laboratory, Department of Microtechnology and Nanoscience, Chalmers University of Technology, Gothenburg, Sweden",48.3974003,9.9934336,Germany
"Department of Optoelectronics, University of Ulm (EBS), Ulm, Germany","Laboratory of Materials and Semiconductor Physics, Department of Microelectronics & Information Technology, Royal Institute of Technology, Kista, Sweden",48.3974003,9.9934336,Germany
"State Key Laboratory of Solid-State Lighting, Beijing Engineering Research Center for the Third Generation Semiconductor Materials and Application, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China","Engineering Research Center for Semiconductor Integrated Technologies, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",39.9057136,116.3912972,China
"Engineering Research Center for Semiconductor Integrated Technologies, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China","State Key Laboratory of Solid-State Lighting, Beijing Engineering Research Center for the Third Generation Semiconductor Materials and Application, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",39.9057136,116.3912972,China
"National Key Laboratory of Application Specific Integrated Circuit, Hebei Semiconductor Research Institute, Shijiazhuang, China",,38.0429742,114.5088385,China
"National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuan, China",,35.000074,104.999927,China
"R&D Center for Semiconductor Lighting, Chinese Academy of Sciences, Beijing, China","Beijing Engineering Research Center for the Third Generation Semiconductor Materials and Application, Beijing, China",39.9057136,116.3912972,China
"DAPNIA, CEA Saclay, Gif-sur-Yvette, France",,48.7018823,2.134529,France
"eShakti Corporation, Naples, USA",,33.2031774,-94.6802055,United States
"Semiconductor Research Corporation, Durham, NC, USA",,35.6729639,-79.0392919,United States
"Semiconductor Laser Department, Sony Corporation MSNC DSC, Tokyo, Japan","Technology Department, Sony Shiroishi Semiconductor, Inc., Miyagi, Japan",35.6840574,139.7744912,Japan
"Technology Department, Sony Shiroishi Semiconductor, Inc., Miyagi, Japan","Semiconductor Laser Department, Sony Corporation MSNC DSC, Tokyo, Japan",38.3880155,140.9761025,Japan
"Autani, LLC, TN","Air Force Institute of Technology, Wright-Patterson AFB, OH, USA",41.7422697,-111.8154469,United States
"Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan","Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan","QD Laser, Inc., Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan","Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"QD Laser, Inc., Atsugi, Kanagawa, Japan","Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"QD Laser, Inc., Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"QD Laser, Inc., Atsugi, Kanagawa, Japan","Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"QD Laser, Inc., Atsugi, Kanagawa, Japan","Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"QD Laser, Inc., Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan","Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan","Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan","QD Laser, Inc., Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan","Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan","Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","QD Laser, Inc., Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan","Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan","QD Laser, Inc., Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan","Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan","Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan",35.6840574,139.7744912,Japan
"Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan","Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan",35.6840574,139.7744912,Japan
"Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","QD Laser, Inc., Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Fujitsu Laboratories Limited, QD Laser, Inc., Atsugi, Kanagawa, Japan",35.4342935,139.374753,Japan
"Optoelectronic Industry and Technology Development Association (OITDA), Fujitsu Laboratories Limited, Atsugi, Kanagawa, Japan","Institute of Nano Quantum Information Electronics (INQIE), Institute of Industrial Science (IIS), Research Center of Advanced Science and Technology (RCAST), University of Tokyo, Tokyo, Japan",35.4342935,139.374753,Japan
"Department of Materials Science and Engineering, National Dong Hwa University, Hualien, Taiwan",,23.9913421,121.6197276,Taiwan
"Department of Electrical Electronics and Information Engineering, Osaka University, Osaka, Japan","Scuola Superiore Sant'' Anna, Pisa, Italy",34.6198813,135.490357,Japan
"State Key Laboratory of Luminescent Materials and Devices, South China University of Technology, Guangzhou, China","Department of Electronic Engineering, Jinan University, Guangzhou, China",23.1301964,113.2592945,China
"Department of Electronic Engineering, Jinan University, Guangzhou, China","State Key Laboratory of Luminescent Materials and Devices, South China University of Technology, Guangzhou, China",23.1301964,113.2592945,China
"Centre of Nanoheterostructure Physics, Ioffe Physical-Technical Institute, Russian Academy of Sciences, Saint Petersburg, Russia","Stelmakh Research and Development Institute Polyus, Moscow, Russia",59.938732,30.316229,Russia
"Stelmakh Research and Development Institute Polyus, Moscow, Russia","Centre of Nanoheterostructure Physics, Ioffe Physical-Technical Institute, Russian Academy of Sciences, Saint Petersburg, Russia",55.625578,37.6063916,Russia
"Department of Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada",,55.001251,-125.002441,Canada
"Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ONT, Canada",,50.000678,-86.000977,Canada
"NTT Photonics Laboratories, Kanagawa, Japan",,35.4342935,139.374753,Japan
