Title,Author(s),Journal,Year,# times Cited (Papers),# times Cited (Patents),URL,Affiliations,Countries,Abstract
Swept-Source Laser Based on Quantum-Dot Semiconductor Optical Amplifier—Applications in Optical Coherence Tomography,"['N. Krstajić', 'David T. D. Childs', 'S. J. Matcher', 'Daniil Livshits', 'Alexey Shkolnik', 'Igor Krestnikov', 'R. A. Hogg']",IEEE Photonics Technology Letters,2011,12,0,https://ieeexplore.ieee.org/document/5735192/,"{'Department of Electronic and Electrical Engineering, University of Sheffield, Sheffield, UK', 'Department of Materials Science and Engineering, University of Sheffield, Sheffield, UK', 'School of Physics and Astronomy, University of St Andrews, Saint Andrews, UK', 'Innolume Gmbh, Dortmund, Germany'}","{'UK', 'Germany'}","We present a swept-source laser based on a quantum-dot semiconductor optical amplifier (QD SOA) (designed and manufactured by Innolume Gmbh, Germany) as the gain medium. The properties of the laser are as follows: center wavelength is 1220 nm, sweep range is 94 nm (up to 120 nm in manual mode), the peak laser power is 16 mW, and the sweep speed is 100 Hz. We apply the laser in an optical coherence tomography (OCT) configuration and present images of in vivo skin. QD SOA are well suited to OCT and we show the setup can be improved for power, sweep range, and sweep speed."
Carrier tunneling in complex asymmetrical multiple-quantum-well semiconductor optical amplifiers,"['V.V. Lysak', 'I.A. Sukhoivanov', 'O.V. Shulika', 'I.M. Safonov', 'Y.T. Lee']",IEEE Photonics Technology Letters,2006,12,0,https://ieeexplore.ieee.org/document/1638510/,"{'Department of Information and Communications, Gwangju Institute of Science and Technology, Gwangju, South Korea', 'Departamento de Electronica, FIMEE, Guanajuato University, Salamanca, Mexico', 'Laboratory Photonics Kharkov, National University of Radioelectronics, Kharkov, Ukraine'}","{'South Korea', 'Ukraine', 'Mexico'}","A numerical model for calculation of the ultrafast gain properties of asymmetrical multiple-quantum-well (AMQW) semiconductor optical amplifiers is extended with more exact calculation of tunneling times for each barrier and different directions of the propagation. Results show the necessity of considering the tunneling effect between the nonidentical QWs if the thickness of barriers is less than 10 nm. Without taking the tunneling effects into account, there is a large disagreement with slow recovery times. We have shown how tunneling effects, incorporated into the dynamical model, allow a better understanding of the slow gain recovery time decreasing. Theoretical results show good agreement with experimental data"
GaSb-Based Optically Pumped Semiconductor Disk Laser Using Multiple Gain Elements,"['Benno Rosener', 'Marcel Rattunde', 'RÜdiger Moser', 'Christian Manz', 'Klaus Kohler', 'Joachim Wagner']",IEEE Photonics Technology Letters,2009,11,0,https://ieeexplore.ieee.org/document/5071735/,"{'Fraunhofer-Institut für Angewandte Festkörperphysik, Freiburg im Breisgau, Germany'}",{'Germany'},"We report on the realization of an optically pumped semiconductor disk laser (SDL) emitting at 2.25-mu m wavelength with a cavity containing two separately pumped (AlGaIn)(AsSb) gain chips. Compared to single-chip SDLs, the dual-chip configuration allows launching a significantly larger amount of total pump power into the laser chips prior to reaching thermal rollover of the output power characteristics. At a chip submount temperature of 20degC, a maximum continuous-wave output power of 3.3 W was achieved in this way for an absorbed pump power of ap30 W. A detailed analysis of the lasing characteristics of the dual-chip SDL revealed increased round-trip losses due to the increased number of cavity elements. However, a reduction of the slope efficiency could be circumvented by increasing the output coupling mirror transmittance."
Diode-Pumped Organic Semiconductor Microcone Laser,"['Sönke Klinkhammer', 'Tobias Grossmann', 'Karl Lüll', 'Mario Hauser', 'Christoph Vannahme', 'Timo Mappes', 'Heinz Kalt', 'Uli Lemmer']",IEEE Photonics Technology Letters,2011,11,0,https://ieeexplore.ieee.org/document/5708166/,"{'Karlsruhe Institute for Technology (KIT), Light Technology Institute (LTI), Karlsruhe, Germany', 'Karlsruhe Institute for Technology (KIT), Institut für Angewandte Physik, Karlsruhe, Germany', 'Karlsruhe Institute for Technology (KIT), Institute for Microstructure Technology, Karlsruhe, Germany'}",{'Germany'},"We report laser action from conical polymeric microcavities. A thin film of the organic semiconductor tris(8-hydroxyquinoline) aluminum (Alq 3 ) doped with the laser dye 4-dicyanmethylene-2-methyl-6-(p-dimethylaminostyryl)-4H-pyran (DCM) on top of the microcones enables low-threshold lasing when pumped with a conventional blu-ray laser diode. This combination might pave the way towards compact, low-cost integrated laser-based sensing systems."
The Role of the Fermi Level Pinning in Gate Tunable Graphene-Semiconductor Junctions,"['Ferney A. Chaves', 'David Jiménez']",IEEE Transactions on Electron Devices,2016,8,0,https://ieeexplore.ieee.org/document/7582491/,"{'Departament d’Enginyeria Electrònica, Escola d’Enginyeria, Universitat Autònoma de Barcelona, Bellaterra, Spain'}",{'Spain'},"Graphene-based transistors relying on a conventional structure cannot switch properly because of the absence of an energy gap in graphene. To overcome this limitation, a barristor device was proposed, whose operation is based on the modulation of the graphene-semiconductor (GS) Schottky barrier by means of a top gate, and demonstrating an ON-OFF current ratio up to 10 5 . Such a large number is likely due to the realization of an ultraclean interface with virtually no interface trapped charge. However, it is indeed technologically relevant to know the impact that the interface trapped charges might have on the barristor's electrical properties. We have developed a physics-based model of the gate tunable GS heterostructure where nonidealities, such as Fermi level pinning and a “bias-dependent barrier lowering effect” have been considered. Using the model, we have made a comprehensive study of the barristor's expected digital performance."
An InP-Based Optical Equalizer Monolithically Integrated With a Semiconductor Optical Amplifier,"['Ashish Bhardwaj', 'Nick Sauer', 'Lawrence Buhl', 'Weiguo Yang', 'Liming Zhang', 'David T. Neilson']",IEEE Photonics Technology Letters,2007,7,0,https://ieeexplore.ieee.org/document/4303158/,"{'Department of Electrical and Computer Engineering, University of California, Santa Barbara, CA, USA', 'Bell Laboratories, Holmdel, NJ, USA'}",{'United States'},We present the first optical equalizer realized on Indium Phosphide material that is also monolithically integrated with a semiconductor optical amplifier. We show that the device can mitigate inter-symbol interference arising from narrowband optical filtering of 40-Gb/s non-return-to-zero data. Significant improvement in the measured bit-error rates after optical equalization of the filtered signal is reported. It is shown that the device can also mitigate the impairments arising from residual chirp and electrical filtering in the transmitter and receiver.
A high-Q wavelength filter based on buried heterostructure ring resonators integrated with a semiconductor optical amplifier,"['S.J. Choi', 'Zhen Peng', 'Qi Yang', 'Eui Hyun Hwang', 'P.D. Dapkus']",IEEE Photonics Technology Letters,2005,6,1,https://ieeexplore.ieee.org/document/1512286/,"{'Department of Electrical Engineering-Electrophysics, University of Southern California, Los Angeles, CA, USA'}",{'United States'},"We demonstrate a very high quality (Q) factor wavelength filter based on a buried heterostructure (BH) microresonator platform technology. A 200-μm-radius BH ring resonator is integrated with a semiconductor optical amplifier (SOA) using offset quantum wells for loss-cancellation. The resonator is operated near critical coupling at I/sub SOA/=29 mA, which yields a coupling-limited Q of 2.0×10 5 with an extinction of -26 dB at the resonant wavelength."
Ultrasonic Assisted Mist Chemical Vapor Deposition Deposited MgO for AlGaNGaN Metal-Insulator-Semiconductor Ultraviolet Photodetector,"['Han-Yin Liu', 'Ching-Sung Lee', 'Guan-Jyun Liu', 'Ruei-Chin Huang']",IEEE Sensors Letters,2017,5,0,https://ieeexplore.ieee.org/document/7894214/,"{'Department of Electronic Engineering, Feng Chia University, Taichung, Taiwan'}",{'Taiwan'},"This work uses an ultrasonic assisted mist chemical vapor deposition (UAM-CVD) technique to deposit the MgO film of 10nm as the insulator layer of the AlGaNGaN metal-insulator-semiconductor (MIS) ultraviolet photodetector. The illumination area was designed to be 0.47 mm 2 . The thickness of the MgO film is confirmed by transmission electron microscopy (TEM). The optical characteristics of the MgO film like refractive index, extinction coefficient, and optical transmittance are characterized by the ellipsometer and the UVVISIR spectrometer. The dark current of the MIS photodetector is 5.03pA, which is much lower than the Schottky barrier photodetector of 4.23nA. The MIS photodetector shows higher internal photoconductive gain compared to the Schottky barrier photodetector. Therefore, the MIS photodetector has high photoresponsivity of 0.44AW (360nm). Such high responsivity gives the MIS photodetector a low noise equivalent power of 3.83 10 12 W (360 nm) and high detectivity of 1.79 × 10 10 Jones (360 nm)."
Ultrahigh-Frequency Microwave Phase Shifts Mediated by Ultrafast Dynamics in Quantum-Dot Semiconductor Optical Amplifiers,"['Yaohui Chen', 'Jesper Mork']",IEEE Photonics Technology Letters,2010,4,0,https://ieeexplore.ieee.org/document/5447812/,"{'DTU Fotonik, Department of Photonics Engineering, Technical University of Denmark, Kongens Lyngby, Denmark'}",{'Denmark'},We present a novel scheme to achieve tunable microwave phase shifts at frequencies exceeding 100 GHz based on wavelength conversion induced by high-speed cross-gain modulation in quantum-dot semiconductor optical amplifiers.
A Gate Bias and Temperature Dependencies of Contact Resistances in Amorphous Oxide Semiconductor Thin-Film Transistors,['Sungsik Lee'],IEEE Access,2021,0,0,https://ieeexplore.ieee.org/document/9648159/,"{'Department of Electronics Engineering, Pusan National University, Pusan, Republic of Korea'}",{'South Korea'},"In this paper, we discuss a gate bias and temperature dependencies of contact resistances in amorphous oxide semiconductor (AOS) thin-film transistors (TFTs) while developing a respective model for it. Here, it is found that the contact resistance is a function of the gate bias following a power law. In this power-law function, the scaling factor and exponent have temperature dependencies based on their Arrhenius relations, respectively. These are retrieved from experimental results of bias and temperature-dependent electrical characteristics of the fabricated In-Ga-Zn-O TFTs with two channel lengths, such as transfer characteristics measured for different temperatures. Since the contact resistance as a dominant parasitic-element plays an important role in the AOS TFT operation, the presented model could be a key for an accurate compact TFT model where a gate bias and temperature dependencies are essential."
Ultraviolet Detector Based on $\hbox{SrZr}_{0.1} \hbox{Ti}_{0.9}\hbox{O}_{3}$ Film,"['Min Zhang', 'Yu Chen', 'Haifeng Zhang', 'Weiyou Chen', 'Kaibo Lv', 'Shengping Ruan']",IEEE Electron Device Letters,2013,4,0,https://ieeexplore.ieee.org/document/6412714/,"{'State Key Laboratory on Integrated Optoelectronics, Jilin University, Changchun, China'}",{'China'},"In this letter, a nanocrystalline SrZr 0.1 Ti 0.9 O 3 thin film was synthesized by sol-gel method and characterized by means of X-ray diffraction, X-ray photoelectron spectroscopy, atomic force microscopy, and UV-visible absorption spectra. Interdigitated Au electrodes were deposited on the film to fabricate metal-semiconductor-metal ultraviolet photodetector. At 5-V bias, the dark current of the device was 41 pA. Under the irradiation of 260-nm UV light, peak responsivity of 94 mA/W was achieved, which was higher than that of pure SrTiO 3 -based photodetectors. The higher responsivity of the SrZr 0.1 Ti 0.9 O 3 device may be due to the introduction of zirconia, which would induce more oxygen vacancies. The UV/visible rejection ratio R 260 nm/R 380 nm was more than three orders of magnitude, indicating excellent sensitivity. The rise time and fall time of the device were 3.8 and 565 ms, respectively."
Adaptive Optical Self-Interference Cancellation Using a Semiconductor Optical Amplifier,"['Matthew P. Chang', 'Chia-Lo Lee', 'Ben Wu', 'Paul R. Prucnal']",IEEE Photonics Technology Letters,2015,41,0,https://ieeexplore.ieee.org/document/7045446/,"{'Lightwave Communications Laboratory, Princeton University, Princeton, NJ, USA'}",{'United States'},"We experimentally demonstrate an optical system that uses a semiconductor optical amplifier (SOA) to perform adaptive, analog self-interference cancellation for radio-frequency signals. The system subtracts a known interference signal from a corrupted received signal to recover a weak signal of interest. The SOA uses a combination of slow and fast light and cross-gain modulation to perform precise amplitude and phase matching to cancel the interference. The system achieves 38 dB of cancellation across 60-MHz instantaneous bandwidth and 56 dB of narrowband cancellation, limited by noise. The Nelder-Mead simplex algorithm is used to adaptively minimize the interference power through the control of the semiconductor's bias current and input optical power."
Wavelength Switching Speed in Semiconductor Ring Lasers With On-Chip Filtered Optical Feedback,"['Mulham Khoder', 'Romain Modeste Nguimdo', 'Xaveer Leijtens', 'Jeroen Bolk', 'Jan Danckaert', 'Guy Verschaffelt']",IEEE Photonics Technology Letters,2014,23,0,https://ieeexplore.ieee.org/document/6693703/,"{'COBRA Research Institute, Eindhoven University of Technology, Eindhoven, MB, The Netherlands', 'Applied Physics Research Group (APHY), Vrije Universiteit Brussel, Brussels, Belgium'}","{'Belgium', 'Netherlands'}",We experimentally and numerically characterize the wavelength switching speed of a tunable semiconductor ring laser using filtered optical feedback. The feedback is realized employing two arrayed-waveguide gratings to split/recombine light into different wavelength channels. The wavelength tuning and switching is controlled by changing the currents injected in semiconductor optical amplifiers in the feedback section. A wavelength switching speed of a few nanoseconds is achieved. We investigate also the effect of the feedback parameters and noise strength on the wavelength switching speed.
Demultiplexing chaos from multimode semiconductor lasers,"['J.M. Buldu', 'J. Garcia-Ojalvo', 'M.C. Torrent']",IEEE Journal of Quantum Electronics,2005,22,0,https://ieeexplore.ieee.org/document/1386472/,"{'Departament de Física i Enginyeria Nuclear, Universitat Poliltècnica de Catalunya, Terrassa, Spain'}",{'Spain'},"We show numerically that the injection of two chaotic modes of a multimode semiconductor laser with optical feedback into two single-mode stand-alone semiconductor lasers leads to chaotic synchronization between the respective intensities. The effect of parameter mismatch between the transmitter and receiver lasers is examined, and it is concluded that the observed synchronization is a consequence of injection locking. Under these conditions, the possibility of using this demultiplexing scheme for message transmission is examined."
Multiaccess Optical Chaos Communication Using Mutually Coupled Semiconductor Lasers Subjected to Identical External Injections,"['Ning Jiang', 'Wei Pan', 'Lianshan Yan', 'Bin Luo', 'Xihua Zou', 'Shuiying Xiang', 'Lei Yang', 'Di Zheng']",IEEE Photonics Technology Letters,2010,18,0,https://ieeexplore.ieee.org/document/5422741/,"{'Center of Information Photonics and Communications, Southwest Jiaotong University, Chengdu, China'}",{'China'},"A chaos-based communication scheme allowing for multiaccess message transmission is proposed. In this scheme, two mutually coupled semiconductor lasers (MCSLs) are identically driven by an external cavity semiconductor laser (ECSL). The MCSLs isochronally synchronize with each other through symmetric operation, and they laggardly synchronize to the ECSL through injection-locking. When external modulation is adopted, strong chaos pass filtering effects that are not restricted by the relaxation oscillation frequencies of the MCSLs are observed, which enables us to achieve high bit-rate multiaccess chaos communication. Moreover, the security can be improved by making use of the multiaccess ability. This scheme can be used as a rudiment of chaos communication networks."
Multiplexed MPC for Multizone Thermal Processing in Semiconductor Manufacturing,"['K. V. Ling', 'W. K. Ho', 'B. F. Wu', 'Andreas Lo', 'H. Yan']",IEEE Transactions on Control Systems Technology,2010,18,0,https://ieeexplore.ieee.org/document/5352253/,"{'Department of Electrical and Computer Engineering, National University of Singapore, Singapore, Singapore', 'School of Electrical and Electrical Engineering, Nanyang Technological University, Singapore, Singapore'}",{'Singapore'},"It is known that a faster sampling rate allows a controller to react to unmeasurable disturbances faster. Adding feed- forward could decrease the effect of disturbance significantly, but feedback control is still required to cope with modelling errors and unknown disturbances. A variant of model predictive control (MPC), called multiplexed MPC (MMPC), has been proposed recently. The motivation for MMPC was to reduced real-time computational load and hence allow faster sampling on multivariable systems. In this brief, we report the first successful application of MMPC on a semiconductor manufacturing process. MMPC with feedforward has been demonstrated experimentally on a multizone bake plate application. While most of the temperature drop will be compensated by feedforward control, feedback provided by MMPC will cope with the errors due to warped wafers. This result is important for the semiconductor wafer baking process, because temperature nonuniformity will affect critical dimension of the wafer."
Numerical Study of Doppler Dynamics in Self-Mixing Semiconductor Lasers,"['Junji Ohtsubo', 'Hiroki Kumagai', 'Rui Shogenji']",IEEE Photonics Technology Letters,2009,4,0,https://ieeexplore.ieee.org/document/4939389/,"{'Graduate School of Engineering, Shizuoka University, Hamamatsu, Japan', 'Faculty of Engineering, Shizuoka University, Hamamatsu, Japan'}",{'Japan'},We present a new approach for performing numerical simulations of optical feedback semiconductor lasers for moving targets. The derived rate equation for the complex electric field is suitable for the numerical analysis of the dynamics in a self-mixing semiconductor laser with a Doppler frequency shift. We present numerical examples calculated using the rate equations.
A Study on Dominant Mechanism and Analytical Model of Low-Frequency Noise in FD-SOI pTFET,"['Hyun-Jin Shin', 'Sunil Babu Eadi', 'Seong-Hyun Kim', 'Tae-Gyu Ryu', 'Yeong-Jin An', 'Do-Woo Kim', 'Hi-Deok Lee', 'Hyuk-Min Kwon']",IEEE Journal of the Electron Devices Society,2022,1,0,https://ieeexplore.ieee.org/document/9861736/,"{'Department of Electronics Engineering, Chungnam National University, Daejeon, South Korea', 'Department of Semiconductor Processing Equipment, Semiconductor Convergence Campus of Korea Polytechnics College, Anseong, South Korea', 'Department of Semiconductor Design, Semiconductor Convergence Campus of Korea Polytechnics College, Anseong, South Korea'}",{'South Korea'},"The origin of low-frequency noise (LFN) properties and the accuracy of LFN model were demonstrated in a fully depleted silicon-on-insulator p-type tunneling field-effect transistor (pTFET). We demonstrated that the origin of LFN properties in pTFET can be deduced and analyzed via the current fluctuation induced by tunneling in the pTFET operation region. Since the trap sites near the tunneling junction contributed to LFN, pTFET must consider the tunneling junction characteristics and channel transportation influences. The tunneling path was not formed at low |V_{GS}| and the carrier transport in pTFET crossed the energy band by Shockley–Read–Hall (SRH) generation–recombination or the trap-assisted tunneling (TAT) mechanism and not through band-to-band tunneling (BTBT). However, with the increase in |V_{GS}| , the tunneling path was formed and the carriers could flow through the energy band by BTBT. The correlation between the simulated model data and experimental data was examined, confirming that the proposed small-signal model accurately represents noise in pTFETs."
Analysis of Electromagnetic Noise From Switching Power Modules Using Wide Band Gap Semiconductors,"['Koh Watanabe', 'Misaki Komatsu', 'Mai Aoi', 'Ryota Sakai', 'Satoshi Tanaka', 'Makoto Nagata']",IEEE Letters on Electromagnetic Compatibility Practice and Applications,2022,1,0,https://ieeexplore.ieee.org/document/9893896/,"{'Graduate School of System Informatics, Kobe University, Kobe, Japan', 'Graduate School of Science, Technology and Innovation, Kobe University, Kobe, Japan'}",{'Japan'},"Wide band gap (WBG) semiconductors, such as gallium nitride (GaN), have become popular among switching power modules. In pursuing power conversion efficiency, power module’s high-speed and high-power operation leads to electromagnetic (EM) noise in a very wide frequency range, potentially interfering with nearby wireless communications [e.g., long-term evolution (LTE)]. This letter analyzes the source of EM noise from the power modules using GaN transistors in half-bridge circuits. EM noise was clearly observed in the proximity of power modules and attributed to two primary sources in the frequency range of interest up to 6 GHz: 1) the periodical switching operation of GaN transistors in the output stage and 2) the logic operation of complementary metal–oxide–semiconductor digital circuits to control gate drivers, in the lower and upper side of frequencies, respectively. Measurements analyzed the EM noise characteristics at different probing locations over the assembly of two GaN power modules as well as in different operating conditions by strategically supplying source signals. The influence of EM noise on LTE receiver performance is evaluated with wireless system-level simulation and related to the degradation of its minimum receivable input power."
Study of 90-nm MOSFET subthreshold hump characteristics using newly developed MOSFET array test structure,"['A. Mizumura', 'T. Oishi', 'N. Yokoyama', 'M. Nonaka', 'S. Tanaka', 'H. Ammo']",IEEE Transactions on Semiconductor Manufacturing,2006,11,0,https://ieeexplore.ieee.org/document/1588858/,"{'Semiconductor Technology Development Group, Semiconductor Business Unit, Sony Corporation, Kanagawa, Japan', 'Nagasaki Design Center, Sony Design Incorporation, Nagasaki, Japan'}",{'Japan'},"We report 90-nm MOSFET subthreshold hump characteristics obtained for the first time by using a newly developed MOSFET array test structure. The array contains small-scale device-under-test groups with a new poly-Si gate layout pattern, which eliminates the influence of gate leakage and off leakage currents observed on measured MOSFET parameter data such as Vth, Ion, and subthreshold slope. We confirmed that subthreshold humps occur at random in an array. The rate at which humps occur is expressed as a percentage with respect to the whole array (referred to as the hump occurrence rate); the rate depends on chips from a wafer. It is also confirmed that the influence of subthreshold humps on /spl sigma/(Vth) is not negligible, and we revealed that it is important to design RF/analog circuits with an appropriate current density to reduce their influence. By extracting hump variations using a MOSFET array, it is possible to accurately estimate and reduce the standby current in logic large-scale integration (LSI) chips."
A Novel 4.5\hbox{F}^{2} Capacitorless Semiconductor Memory Device,"['Peng-Fei Wang', 'Yi Gong']",IEEE Electron Device Letters,2008,9,2,https://ieeexplore.ieee.org/document/4637839/,"{'Oriental Semiconductor Technology Company Limited, Shanghai, China'}",{'China'},This letter proposes a novel 4.5F 2 capacitorless dynamic random access memory cell with a floating gate (FG) connected to drain via a gated p-n junction diode. The FG in the proposed memory device is for charge storage and can electrically be charged or discharged by current flowing through a gated p-n junction diode.
Structures for organic diode lasers and optical properties of organic semiconductors under intense optical and electrical excitations,"['V.G. Kozlov', 'G. Parthasarathy', 'P.E. Burrows', 'V.B. Khalfin', 'J. Wang', 'S.Y. Chou', 'S.R. Forrest']",IEEE Journal of Quantum Electronics,2000,0,0,https://ieeexplore.ieee.org/document/817634/,"{'Center of Photonics and Optoelectronic Materials, Department of Electrical Engineering and the Princeton Materials Institute, Princeton University, Princeton, NJ, USA'}",{'United States'},"The challenges to realizing diode lasers based on thin films of organic semiconductors are primarily related to low charge carrier mobility in these materials. This not only limits the thickness of organic films to /spl les/100 nm in electrically pumped devices, but it also leads to changes in the optical properties of organic films induced by the large number of carriers trapped in the materials subjected to an intense electrical excitation. We describe organic waveguide laser structures composed of thin organic films and transparent indium-tin-oxide electrodes. These waveguides allow for efficient injection of an electrical current into the organic layers and provide for low optical losses required in a laser. The changes in the optical properties of organic thin films induced by electrical excitation are studied using electroluminescence and pump and probe spectroscopy. Induced transparency and absorption observed in the organic materials may be related to triplet excitons or trapped charge carriers. Pump-induced absorption is also observed in organic films under quasi-CW optical excitation. These effects must be taken into account both in the design of organic diode laser structures and in the selection of charge transporting materials."
A novel biasing scheme for I-MOS (impact-ionization MOS) devices,"['Woo Young Choi', 'Jae Young Song', 'Jong Duk Lee', 'Y.J. Park', 'Byung-Gook Park']",IEEE Transactions on Nanotechnology,2005,39,1,https://ieeexplore.ieee.org/document/1430667/,"{'Inter-University Semiconductor Research Center, Seoul National University, Seoul, Korea'}",{'South Korea'},"A novel biasing scheme for impact-ionization metal-oxide semiconductor (I-MOS) devices was proposed based on the physics of the device, which features negative biasing at the source region. To confirm the proposed idea, we have simulated an I-MOS whose gate length is 130 nm. According to the simulation results, by increasing the value of the reverse source-to-body bias, we can enhance the electrical characteristics of I-MOS devices. With the source bias of -6.5 V, a 130-nm I-MOS has a threshold voltage of 0.19 V, a subthreshold swing of 3 mV/dec, and a drain induced current enhancement of 20 mV/V. The proposed biasing scheme will make the I-MOS more useful and lead it to act as an ideal switch."
Ferromagnetic Semiconductor Heterostructures for Spintronics,"['Tomasz Dietl', 'Hideo Ohno', 'Fumihiro Matsukura']",IEEE Transactions on Electron Devices,2007,25,3,https://ieeexplore.ieee.org/document/4160101/,"{'Institute of Theoretical Physics, Warsaw University of Technology, Warsaw, Poland', 'Laboratory for Nanoelectronics and Spintronics,Research Institute of Electrical Communication, University of Tohoku, Sendai, Japan'}","{'Poland', 'Japan'}","Ferromagnetism in transition-metal-doped III-V and II-VI compound semiconductors and their heterostructures allow exploration of unprecedented possibilities, in which spin degrees of freedom and more common charge degrees of freedom are combined. These include quantum heterostructures that incorporate ferromagnetism, electric field as well as light control of ferromagnetism, and magnetization reversal by electrical means. Possibilities of achieving high ferromagnetic-transition temperature are also discussed"
Feature Selection for Waiting Time Predictions in Semiconductor Wafer Fabs,"['Kai Schelthoff', 'Christoph Jacobi', 'Eva Schlosser', 'David Plohmann', 'Michel Janus', 'Kai Furmans']",IEEE Transactions on Semiconductor Manufacturing,2022,4,0,https://ieeexplore.ieee.org/document/9804692/,"{'RtP1/MFD2-SCO Department, Robert Bosch GmbH, Reutlingen, Germany', 'Institute for Material Handling and Logistics, Karlsruhe Institute of Technology, Karlsruhe, Germany'}",{'Germany'},"Based on real operational data from the Robert Bosch GmbH, we investigate influencing features for waiting time estimation of operations in high product-mix / low-volume semiconductor manufacturing fabs. We define waiting time as the elapsed time between completing the previous operation and starting the next one. In addition to well-established features, we introduce novel features to capture the complexity of the manufacturing environment. To the best of our knowledge, we are the first to attempt waiting time estimation in a high product-mix / low-volume semiconductor fab. We present a framework for feature selection which is composed of three steps: First, random forest models are trained for each operation. Second, a permutation feature importance (PFI) for the full set of features for each operation is computed and the performance is statistically evaluated. The optimal subset of features is then chosen by a sequential backward search based on the PFI values. Third, the performance in terms of the coefficient of determination of each optimized model is evaluated by means of the initial performance. We apply the framework to real operational data from the production areas Lithography and Diffusion and conclude that the feature set can be reduced significantly, while the prediction performance remains equal. The novel features are found to be frequently used when estimating waiting times in the investigated use case."
A method for generating structurally aligned grids for semiconductor device simulation,"['C. Heitzinger', 'A. Sheikholeslami', 'Jong Mun Park', 'S. Selberherr']",IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,2005,1,0,https://ieeexplore.ieee.org/document/1512368/,"{'Institute for Microelectronics, Technical University Vienna, Vienna, Austria'}",{'Austria'},"The quality of the numeric approximation of the partial differential equations governing carrier transport in semiconductor devices depends particularly on the grid. The method of choice is to use structurally aligned grids since the regions and directions therein that determine device behavior are usually straightforward to find as they depend on the distribution of doping. Here, the authors present an algorithm for generating structurally aligned grids including anisotropy with resolutions varying over several orders of magnitude. The algorithm is based on a level set approach and permits to define the refined resolutions in a flexible manner as a function of doping. Furthermore, criteria on grid quality can be enforced. In order to show the practicability of this method, the authors study the examples of a trench gate metal-oxide-semiconductor field-effect transistor (TMOSFET) and a radio frequency silicon-on-insulator lateral double diffused metal-oxide-semiconductor (RF SOI LDMOS) power device using the device simulator MINIMOS NT, where simulations are performed on a grid generated by the new algorithm. In order to resolve the interesting regions of the TMOSFET and the RF SOI LDMOS power device accurately, several regions of refinement were defined where the grid was grown with varying resolutions."
Improvement of Electron Transport Property and on-Resistance in Normally-OFF Al₂O₃/AlGaN/GaN MOS-HEMTs Using Post-Etch Surface Treatment,"['Jiejie Zhu', 'Siqi Jing', 'Xiaohua Ma', 'Siyu Liu', 'Pengfei Wang', 'Yingcong Zhang', 'Qing Zhu', 'Minhan Mi', 'Bin Hou', 'Ling Yang', 'Martin Kuball', 'Yue Hao']",IEEE Transactions on Electron Devices,2020,10,0,https://ieeexplore.ieee.org/document/9144269/,"{'Centre for Device Thermography and Reliability, H H Wills Physics Laboratory, University of Bristol, Bristol, U.K.', 'National Key Discipline Laboratory of Wide Bandgap Semiconductor Technology, School of Microelectronics, Xidian University, Xi’an, China', 'National Key Discipline Laboratory of Wide Bandgap Semiconductor Technology, School of Advanced Materials and Nanotechnology, Xidian University, Xi’an, China'}","{'UK', 'China'}","Post-etch surface treatment technique was developed for normally-OFF recess-gate Al 2 O 3 /AlGaN/GaN metal–oxide–semiconductor high-electron-mobility tran- sistors (MOS-HEMTs). By removing the residues and smoothing surface morphology after plasma etch, the diffusion-controlled interface oxidation (DCIO) and wet etch in MOS-HEMTs lead to a decrease in interface traps from 1.04\times 10^{{12}} to 6.3\times 10^{{11}} cm −2 with a filling voltage of 12 V. Field-effect mobility extracted in the linear region is 48 cm 2 / \text {V}\cdot \text {s} for MOS-HEMTs with an optimized post-etch surface treatment process, 33% larger than the case with the conventional chemical clean process. Due to the increased electron mobility and decreased sheet resistance beneath the gate by over 30%, normally-OFF MOS-HEMTs with DCIO and wet etch exhibit a remarkable increase in output current by about 29% and an increase in peak transconductance from 35 to 41 mS/mm. The optimized post-etch surface treatment method also enhances blocking voltage from 120 to 230 V by suppressing the leakage current resulting from gate soft breakdown. Dynamic characterization shows that the normalized ON-resistance is increased by double with drain stress up to 80 V, and various post-etch surface treatment processes have little effect on current collapse. Two types of threshold voltage shifts caused by interface trapping and border trapping are observed in the normally-OFF MOS-HEMTs, which keeps stable with an increase in temperature up to 125 °C."
